escopo_autuacao;mes;uf;amparo_legal;descricao_infracao;quantidade_autos
Evasão de Balança;NOVEMBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;6624
Evasão de Balança;NOVEMBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;618
Evasão de Balança;NOVEMBRO;RS;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1032
Evasão de Balança;NOVEMBRO;SC;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;6699
Evasão de Balança;NOVEMBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;955
Excesso de Peso;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;244
Excesso de Peso;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;277
Excesso de Peso;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1105
Excesso de Peso;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;342
Excesso de Peso;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;408
Excesso de Peso;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1355
Excesso de Peso;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;144
Excesso de Peso;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;206
Excesso de Peso;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1052
Excesso de Peso;NOVEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;108
Excesso de Peso;NOVEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;155
Excesso de Peso;NOVEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;234
Excesso de Peso;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;851
Excesso de Peso;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;884
Excesso de Peso;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1315
Excesso de Peso;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;231
Excesso de Peso;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;251
Excesso de Peso;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;854
Excesso de Peso;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;233
Excesso de Peso;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;250
Excesso de Peso;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;435
Excesso de Peso;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;274
Excesso de Peso;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;335
Excesso de Peso;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;586
CMT - Capacidade Máxima de Tração;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;6
CMT - Capacidade Máxima de Tração;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;6
CMT - Capacidade Máxima de Tração;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;8
CMT - Capacidade Máxima de Tração;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;14
CMT - Capacidade Máxima de Tração;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;33
CMT - Capacidade Máxima de Tração;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;43
CMT - Capacidade Máxima de Tração;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;6
CMT - Capacidade Máxima de Tração;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
Evasão de Balança;DEZEMBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;10289
Evasão de Balança;DEZEMBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1058
Evasão de Balança;DEZEMBRO;RS;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1444
Evasão de Balança;DEZEMBRO;SC;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;12915
Evasão de Balança;DEZEMBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1040
Excesso de Peso;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;169
Excesso de Peso;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;194
Excesso de Peso;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;704
Excesso de Peso;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;300
Excesso de Peso;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;374
Excesso de Peso;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;976
Excesso de Peso;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;129
Excesso de Peso;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;195
Excesso de Peso;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;902
Excesso de Peso;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;69
Excesso de Peso;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;103
Excesso de Peso;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;162
Excesso de Peso;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;700
Excesso de Peso;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;734
Excesso de Peso;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1062
Excesso de Peso;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;229
Excesso de Peso;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;245
Excesso de Peso;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;771
Excesso de Peso;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;256
Excesso de Peso;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;352
Excesso de Peso;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;578
Excesso de Peso;DEZEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;133
Excesso de Peso;DEZEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;175
Excesso de Peso;DEZEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;384
