escopo_autuacao;mes;uf;amparo_legal;descricao_infracao;quantidade_autos
Excesso de Peso;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;210
Excesso de Peso;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;590
Excesso de Peso;NOVEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;72
Excesso de Peso;NOVEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;113
Excesso de Peso;NOVEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;299
Excesso de Peso;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;347
Excesso de Peso;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;401
Excesso de Peso;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;952
Excesso de Peso;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;107
Excesso de Peso;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;124
Excesso de Peso;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;690
Excesso de Peso;NOVEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;282
Excesso de Peso;NOVEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;374
Excesso de Peso;NOVEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;380
Excesso de Peso;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;421
Excesso de Peso;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;630
Excesso de Peso;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;855
Excesso de Peso;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;525
Excesso de Peso;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;565
Excesso de Peso;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1295
Excesso de Peso;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;88
Excesso de Peso;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;99
Excesso de Peso;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;204
Excesso de Peso;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;101
Excesso de Peso;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;111
Excesso de Peso;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;190
CMT - Capacidade Máxima de Tração;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;3
CMT - Capacidade Máxima de Tração;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
CMT - Capacidade Máxima de Tração;DEZEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;DEZEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;4
CMT - Capacidade Máxima de Tração;DEZEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;9
CMT - Capacidade Máxima de Tração;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;3
CMT - Capacidade Máxima de Tração;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;3
CMT - Capacidade Máxima de Tração;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
CMT - Capacidade Máxima de Tração;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;6
CMT - Capacidade Máxima de Tração;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;7
CMT - Capacidade Máxima de Tração;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
Evasão de Balança;DEZEMBRO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;429
Evasão de Balança;DEZEMBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;61
Evasão de Balança;DEZEMBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;238
Evasão de Balança;DEZEMBRO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1789
Evasão de Balança;DEZEMBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;84
Excesso de Peso;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;153
Excesso de Peso;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;162
Excesso de Peso;DEZEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;442
Excesso de Peso;DEZEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;59
Excesso de Peso;DEZEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;86
Excesso de Peso;DEZEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;175
Excesso de Peso;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;315
Excesso de Peso;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;344
Excesso de Peso;DEZEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;731
Excesso de Peso;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;54
Excesso de Peso;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;90
Excesso de Peso;DEZEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;481
Excesso de Peso;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;224
Excesso de Peso;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;249
Excesso de Peso;DEZEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;360
Excesso de Peso;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;227
Excesso de Peso;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;361
Excesso de Peso;DEZEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;528
Excesso de Peso;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;453
Excesso de Peso;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;471
Excesso de Peso;DEZEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1044
Excesso de Peso;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;86
Excesso de Peso;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;174
Excesso de Peso;DEZEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;246
Excesso de Peso;DEZEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;4
Excesso de Peso;DEZEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;18
Excesso de Peso;DEZEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;34
